No,Nama Produk,Brand,Jenis Kulit,Masalah Kulit,Kandungan Utama,Alcohol-Free,Fragrance-Free,Non-Comedogenic,Oil Control,Hydrating,Brightening,Anti Acne,Soothing,Anti Aging,Cocok,Image
196,Licorice Bright & Glow Potion Of Light Serum,NPURE,Kulit Kombinasi,"Kusam, Noda hitam, Warna kulit tidak merata, Berminyak","Hexylresorcinol, 5 Bright Boost",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\NPURE Licorice Bright & Glow Potion Of Light Serum.png
197,Licorice Bright & Glow Potion Of Light Serum,NPURE,Kulit Sensitif,"Kusam, Noda hitam, Warna kulit tidak merata, Berminyak","Hexylresorcinol, 5 Bright Boost",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\NPURE Licorice Bright & Glow Potion Of Light Serum.png
198,Licorice Bright & Glow Potion Of Light Serum,NPURE,Kulit Berjerawat,"Kusam, Noda hitam, Warna kulit tidak merata, Berminyak","Hexylresorcinol, 5 Bright Boost",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\NPURE Licorice Bright & Glow Potion Of Light Serum.png
199,Marigold Elixir Triphase Serum,NPURE,Kulit Normal,"Kusam, Garis halus, Tanda penuaan dini, Kelelahan kulit, Dehidrasi","Marigold Extract, 8X Essential Vitamins, 5X Peptides, Rose Flower Oil, Rose Flower Water",1,1,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\NPURE Marigold Elixir Triphase Serum.png
200,Marigold Elixir Triphase Serum,NPURE,Kulit Kering,"Kusam, Garis halus, Tanda penuaan dini, Kelelahan kulit, Dehidrasi","Marigold Extract, 8X Essential Vitamins, 5X Peptides, Rose Flower Oil, Rose Flower Water",1,1,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\NPURE Marigold Elixir Triphase Serum.png
201,Marigold Elixir Triphase Serum,NPURE,Kulit Berminyak,"Kusam, Garis halus, Tanda penuaan dini, Kelelahan kulit, Dehidrasi","Marigold Extract, 8X Essential Vitamins, 5X Peptides, Rose Flower Oil, Rose Flower Water",1,1,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\NPURE Marigold Elixir Triphase Serum.png
202,Marigold Elixir Triphase Serum,NPURE,Kulit Kombinasi,"Kusam, Garis halus, Tanda penuaan dini, Kelelahan kulit, Dehidrasi","Marigold Extract, 8X Essential Vitamins, 5X Peptides, Rose Flower Oil, Rose Flower Water",1,1,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\NPURE Marigold Elixir Triphase Serum.png
203,Marigold Elixir Triphase Serum,NPURE,Kulit Sensitif,"Kusam, Garis halus, Tanda penuaan dini, Kelelahan kulit, Dehidrasi","Marigold Extract, 8X Essential Vitamins, 5X Peptides, Rose Flower Oil, Rose Flower Water",1,1,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\NPURE Marigold Elixir Triphase Serum.png
204,Marigold Elixir Triphase Serum,NPURE,Kulit Berjerawat,"Kusam, Garis halus, Tanda penuaan dini, Kelelahan kulit, Dehidrasi","Marigold Extract, 8X Essential Vitamins, 5X Peptides, Rose Flower Oil, Rose Flower Water",1,1,1,1,1,1,0,1,1,NO,C:\project\static\Images\Serum\NPURE Marigold Elixir Triphase Serum.png
205,PHA 10% + Astaxanthin Hillarious Serum,Azarine,Kulit Normal,"Kusam, Bekas Jerawat, Penuaan dini, Iritasi","Lactobionic Acid, Astaxanthin, Dermasooth™",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine PHA 10% + Astaxanthin Hillarious Serum.png
206,PHA 10% + Astaxanthin Hillarious Serum,Azarine,Kulit Kering,"Kusam, Bekas Jerawat, Penuaan dini, Iritasi","Lactobionic Acid, Astaxanthin, Dermasooth™",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine PHA 10% + Astaxanthin Hillarious Serum.png
207,PHA 10% + Astaxanthin Hillarious Serum,Azarine,Kulit Berminyak,"Kusam, Bekas Jerawat, Penuaan dini, Iritasi","Lactobionic Acid, Astaxanthin, Dermasooth™",1,1,1,0,1,1,1,1,1,NO,C:\project\static\Images\Serum\Azarine PHA 10% + Astaxanthin Hillarious Serum.png
208,PHA 10% + Astaxanthin Hillarious Serum,Azarine,Kulit Kombinasi,"Kusam, Bekas Jerawat, Penuaan dini, Iritasi","Lactobionic Acid, Astaxanthin, Dermasooth™",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine PHA 10% + Astaxanthin Hillarious Serum.png
209,PHA 10% + Astaxanthin Hillarious Serum,Azarine,Kulit Sensitif,"Kusam, Bekas Jerawat, Penuaan dini, Iritasi","Lactobionic Acid, Astaxanthin, Dermasooth™",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine PHA 10% + Astaxanthin Hillarious Serum.png
210,PHA 10% + Astaxanthin Hillarious Serum,Azarine,Kulit Berjerawat,"Kusam, Bekas Jerawat, Penuaan dini, Iritasi","Lactobionic Acid, Astaxanthin, Dermasooth™",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine PHA 10% + Astaxanthin Hillarious Serum.png
211,Revitalizing Anti Aging Serum,Azarine,Kulit Normal,"Garis halus, Tanda penuaan, Kusam, Noda bekas jerawat, Iritasi/kemerahan","Bakuchiol, Multi-Peptide, Stem Cell, Centella Asiatica",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Azarine Revitalizing Anti Aging Serum.png
212,Revitalizing Anti Aging Serum,Azarine,Kulit Kering,"Garis halus, Tanda penuaan, Kusam, Noda bekas jerawat, Iritasi/kemerahan","Bakuchiol, Multi-Peptide, Stem Cell, Centella Asiatica",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Azarine Revitalizing Anti Aging Serum.png
213,Revitalizing Anti Aging Serum,Azarine,Kulit Berminyak,"Garis halus, Tanda penuaan, Kusam, Noda bekas jerawat, Iritasi/kemerahan","Bakuchiol, Multi-Peptide, Stem Cell, Centella Asiatica",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\Azarine Revitalizing Anti Aging Serum.png
214,Revitalizing Anti Aging Serum,Azarine,Kulit Kombinasi,"Garis halus, Tanda penuaan, Kusam, Noda bekas jerawat, Iritasi/kemerahan","Bakuchiol, Multi-Peptide, Stem Cell, Centella Asiatica",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Azarine Revitalizing Anti Aging Serum.png
215,Revitalizing Anti Aging Serum,Azarine,Kulit Sensitif,"Garis halus, Tanda penuaan, Kusam, Noda bekas jerawat, Iritasi/kemerahan","Bakuchiol, Multi-Peptide, Stem Cell, Centella Asiatica",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Azarine Revitalizing Anti Aging Serum.png
216,Revitalizing Anti Aging Serum,Azarine,Kulit Berjerawat,"Garis halus, Tanda penuaan, Kusam, Noda bekas jerawat, Iritasi/kemerahan","Bakuchiol, Multi-Peptide, Stem Cell, Centella Asiatica",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\Azarine Revitalizing Anti Aging Serum.png
217,HydraMax Water Bank Serum,Azarine,Kulit Normal,"Kulit kering, Tekstur kulit kasar","Hyaluronic Acid, Ceramide, Panthenol",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Azarine HydraMax Water Bank Serum.png
218,HydraMax Water Bank Serum,Azarine,Kulit Kering,"Kulit kering, Tekstur kulit kasar","Hyaluronic Acid, Ceramide, Panthenol",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Azarine HydraMax Water Bank Serum.png
219,HydraMax Water Bank Serum,Azarine,Kulit Berminyak,"Kulit kering, Tekstur kulit kasar","Hyaluronic Acid, Ceramide, Panthenol",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Serum\Azarine HydraMax Water Bank Serum.png
220,HydraMax Water Bank Serum,Azarine,Kulit Kombinasi,"Kulit kering, Tekstur kulit kasar","Hyaluronic Acid, Ceramide, Panthenol",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Azarine HydraMax Water Bank Serum.png
221,HydraMax Water Bank Serum,Azarine,Kulit Sensitif,"Kulit kering, Tekstur kulit kasar","Hyaluronic Acid, Ceramide, Panthenol",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Azarine HydraMax Water Bank Serum.png
222,HydraMax Water Bank Serum,Azarine,Kulit Berjerawat,"Kulit kering, Tekstur kulit kasar","Hyaluronic Acid, Ceramide, Panthenol",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Serum\Azarine HydraMax Water Bank Serum.png
223,Radiant Luminous Serum,Azarine,Kulit Normal,"Kulit kusam, Warna tidak merata","Arbutin 2%, Chromabright™, Portulaca Oleracea, Panthenol",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Radiant Luminous Serum.png
224,Radiant Luminous Serum,Azarine,Kulit Kering,"Kulit kusam, Warna tidak merata","Arbutin 2%, Chromabright™, Portulaca Oleracea, Panthenol",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Radiant Luminous Serum.png
225,Radiant Luminous Serum,Azarine,Kulit Berminyak,"Kulit kusam, Warna tidak merata","Arbutin 2%, Chromabright™, Portulaca Oleracea, Panthenol",1,1,1,0,1,1,0,1,0,NO,C:\project\static\Images\Serum\Azarine Radiant Luminous Serum.png
226,Radiant Luminous Serum,Azarine,Kulit Kombinasi,"Kulit kusam, Warna tidak merata","Arbutin 2%, Chromabright™, Portulaca Oleracea, Panthenol",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Radiant Luminous Serum.png
227,Radiant Luminous Serum,Azarine,Kulit Sensitif,"Kulit kusam, Warna tidak merata","Arbutin 2%, Chromabright™, Portulaca Oleracea, Panthenol",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Radiant Luminous Serum.png
228,Radiant Luminous Serum,Azarine,Kulit Berjerawat,"Kulit kusam, Warna tidak merata","Arbutin 2%, Chromabright™, Portulaca Oleracea, Panthenol",1,1,1,0,1,1,0,1,0,NO,C:\project\static\Images\Serum\Azarine Radiant Luminous Serum.png
229,Niacinamide 5% + Moisture Sepiwhite Serum,Azarine,Kulit Normal,"Kusam, Bekas jerawat, Kemerahan, Flek Hitam, Meratakan warna kulit","Niacinamide 5%, Moisture Sepiwhite, Centella Asiatica, Royal Jelly, Papaya",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Niacinamide 5 % + Moisture Sepiwhite Serum.png
230,Niacinamide 5% + Moisture Sepiwhite Serum,Azarine,Kulit Kering,"Kusam, Bekas jerawat, Kemerahan, Flek Hitam, Meratakan warna kulit","Niacinamide 5%, Moisture Sepiwhite, Centella Asiatica, Royal Jelly, Papaya",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Niacinamide 5 % + Moisture Sepiwhite Serum.png
231,Niacinamide 5% + Moisture Sepiwhite Serum,Azarine,Kulit Berminyak,"Kusam, Bekas jerawat, Kemerahan, Flek Hitam, Meratakan warna kulit","Niacinamide 5%, Moisture Sepiwhite, Centella Asiatica, Royal Jelly, Papaya",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Niacinamide 5 % + Moisture Sepiwhite Serum.png
232,Niacinamide 5% + Moisture Sepiwhite Serum,Azarine,Kulit Kombinasi,"Kusam, Bekas jerawat, Kemerahan, Flek Hitam, Meratakan warna kulit","Niacinamide 5%, Moisture Sepiwhite, Centella Asiatica, Royal Jelly, Papaya",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Niacinamide 5 % + Moisture Sepiwhite Serum.png
233,Niacinamide 5% + Moisture Sepiwhite Serum,Azarine,Kulit Sensitif,"Kusam, Bekas jerawat, Kemerahan, Flek Hitam, Meratakan warna kulit","Niacinamide 5%, Moisture Sepiwhite, Centella Asiatica, Royal Jelly, Papaya",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Azarine Niacinamide 5 % + Moisture Sepiwhite Serum.png
234,Niacinamide 5% + Moisture Sepiwhite Serum,Azarine,Kulit Berjerawat,"Kusam, Bekas jerawat, Kemerahan, Flek Hitam, Meratakan warna kulit","Niacinamide 5%, Moisture Sepiwhite, Centella Asiatica, Royal Jelly, Papaya",1,1,1,1,1,1,0,1,0,NO,C:\project\static\Images\Serum\Azarine Niacinamide 5 % + Moisture Sepiwhite Serum.png
235,Brightening C-Glow Serum,Azarine,Kulit Normal,"Noda hitam, Hiperpigmentasi, Kusam, Penuaan dini","Tranexamic Acid, Vitamin C, Ferulic Acid, Centella Asiatica",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Azarine Brightening C- Glow Serum.png
236,Brightening C-Glow Serum,Azarine,Kulit Kering,"Noda hitam, Hiperpigmentasi, Kusam, Penuaan dini","Tranexamic Acid, Vitamin C, Ferulic Acid, Centella Asiatica",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Azarine Brightening C- Glow Serum.png
237,Brightening C-Glow Serum,Azarine,Kulit Berminyak,"Noda hitam, Hiperpigmentasi, Kusam, Penuaan dini","Tranexamic Acid, Vitamin C, Ferulic Acid, Centella Asiatica",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\Azarine Brightening C- Glow Serum.png
238,Brightening C-Glow Serum,Azarine,Kulit Kombinasi,"Noda hitam, Hiperpigmentasi, Kusam, Penuaan dini","Tranexamic Acid, Vitamin C, Ferulic Acid, Centella Asiatica",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Azarine Brightening C- Glow Serum.png
239,Brightening C-Glow Serum,Azarine,Kulit Sensitif,"Noda hitam, Hiperpigmentasi, Kusam, Penuaan dini","Tranexamic Acid, Vitamin C, Ferulic Acid, Centella Asiatica",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Azarine Brightening C- Glow Serum.png
240,Brightening C-Glow Serum,Azarine,Kulit Berjerawat,"Noda hitam, Hiperpigmentasi, Kusam, Penuaan dini","Tranexamic Acid, Vitamin C, Ferulic Acid, Centella Asiatica",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\Azarine Brightening C- Glow Serum.png
241,Acne Spot Serum,Azarine,Kulit Normal,"Jerawat, Kemerahan, Bekas jerawat, Kusam","Succinic Acid, CICA, Arbutin, Papaya",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Acne Spot Serum.png
242,Acne Spot Serum,Azarine,Kulit Kering,"Jerawat, Kemerahan, Bekas jerawat, Kusam","Succinic Acid, CICA, Arbutin, Papaya",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Acne Spot Serum.png
243,Acne Spot Serum,Azarine,Kulit Berminyak,"Jerawat, Kemerahan, Bekas jerawat, Kusam","Succinic Acid, CICA, Arbutin, Papaya",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Acne Spot Serum.png
244,Acne Spot Serum,Azarine,Kulit Kombinasi,"Jerawat, Kemerahan, Bekas jerawat, Kusam","Succinic Acid, CICA, Arbutin, Papaya",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Acne Spot Serum.png
245,Acne Spot Serum,Azarine,Kulit Sensitif,"Jerawat, Kemerahan, Bekas jerawat, Kusam","Succinic Acid, CICA, Arbutin, Papaya",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Acne Spot Serum.png
246,Acne Spot Serum,Azarine,Kulit Berjerawat,"Jerawat, Kemerahan, Bekas jerawat, Kusam","Succinic Acid, CICA, Arbutin, Papaya",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Acne Spot Serum.png
247,Niacinamide 10% + Dipotassium Glycyrrhizate Serum,Azarine,Kulit Normal,"Bekas jerawat, Minyak berlebih, Kusam, Warna kulit tidak rata","Niacinamide 10%, Dipotassium Glycyrrhizate, Crystalide™, Acetyl Glucosamine",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Niacinamide 10% + Dipotassium Glycyrrhizate Glorious Serum.png
248,Niacinamide 10% + Dipotassium Glycyrrhizate Serum,Azarine,Kulit Kering,"Bekas jerawat, Minyak berlebih, Kusam, Warna kulit tidak rata","Niacinamide 10%, Dipotassium Glycyrrhizate, Crystalide™, Acetyl Glucosamine",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Niacinamide 10% + Dipotassium Glycyrrhizate Glorious Serum.png
249,Niacinamide 10% + Dipotassium Glycyrrhizate Serum,Azarine,Kulit Berminyak,"Bekas jerawat, Minyak berlebih, Kusam, Warna kulit tidak rata","Niacinamide 10%, Dipotassium Glycyrrhizate, Crystalide™, Acetyl Glucosamine",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Niacinamide 10% + Dipotassium Glycyrrhizate Glorious Serum.png
250,Niacinamide 10% + Dipotassium Glycyrrhizate Serum,Azarine,Kulit Kombinasi,"Bekas jerawat, Minyak berlebih, Kusam, Warna kulit tidak rata","Niacinamide 10%, Dipotassium Glycyrrhizate, Crystalide™, Acetyl Glucosamine",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Niacinamide 10% + Dipotassium Glycyrrhizate Glorious Serum.png
251,Niacinamide 10% + Dipotassium Glycyrrhizate Serum,Azarine,Kulit Sensitif,"Bekas jerawat, Minyak berlebih, Kusam, Warna kulit tidak rata","Niacinamide 10%, Dipotassium Glycyrrhizate, Crystalide™, Acetyl Glucosamine",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Niacinamide 10% + Dipotassium Glycyrrhizate Glorious Serum.png
252,Niacinamide 10% + Dipotassium Glycyrrhizate Serum,Azarine,Kulit Berjerawat,"Bekas jerawat, Minyak berlebih, Kusam, Warna kulit tidak rata","Niacinamide 10%, Dipotassium Glycyrrhizate, Crystalide™, Acetyl Glucosamine",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Niacinamide 10% + Dipotassium Glycyrrhizate Glorious Serum.png
253,Retinol Smooth Glowing Serum,Azarine,Kulit Normal,"Garis halus, Penuaan dini, Tekstur kulit kasar, Pori-pori besar","Retinol 1%, Ceramide, Resveratrol, Cucumber Fruit Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Retinol Smooth Glowing Serum.png
254,Retinol Smooth Glowing Serum,Azarine,Kulit Kering,"Garis halus, Penuaan dini, Tekstur kulit kasar, Pori-pori besar","Retinol 1%, Ceramide, Resveratrol, Cucumber Fruit Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Retinol Smooth Glowing Serum.png
255,Retinol Smooth Glowing Serum,Azarine,Kulit Berminyak,"Garis halus, Penuaan dini, Tekstur kulit kasar, Pori-pori besar","Retinol 1%, Ceramide, Resveratrol, Cucumber Fruit Extract",1,1,1,0,1,1,1,1,1,NO,C:\project\static\Images\Serum\Azarine Retinol Smooth Glowing Serum.png
256,Retinol Smooth Glowing Serum,Azarine,Kulit Kombinasi,"Garis halus, Penuaan dini, Tekstur kulit kasar, Pori-pori besar","Retinol 1%, Ceramide, Resveratrol, Cucumber Fruit Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Retinol Smooth Glowing Serum.png
257,Retinol Smooth Glowing Serum,Azarine,Kulit Sensitif,"Garis halus, Penuaan dini, Tekstur kulit kasar, Pori-pori besar","Retinol 1%, Ceramide, Resveratrol, Cucumber Fruit Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Retinol Smooth Glowing Serum.png
258,Retinol Smooth Glowing Serum,Azarine,Kulit Berjerawat,"Garis halus, Penuaan dini, Tekstur kulit kasar, Pori-pori besar","Retinol 1%, Ceramide, Resveratrol, Cucumber Fruit Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine Retinol Smooth Glowing Serum.png
259,AHA-BHA-PHA Peeling Serum,Azarine,Kulit Normal,"Bekas jerawat, Kusam, Tekstur kulit tidak rata, Pori besar","AHA, BHA, PHA",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine AHA-BHA-PHA Peeling Serum.png
260,AHA-BHA-PHA Peeling Serum,Azarine,Kulit Kering,"Bekas jerawat, Kusam, Tekstur kulit tidak rata, Pori besar","AHA, BHA, PHA",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine AHA-BHA-PHA Peeling Serum.png
261,AHA-BHA-PHA Peeling Serum,Azarine,Kulit Berminyak,"Bekas jerawat, Kusam, Tekstur kulit tidak rata, Pori besar","AHA, BHA, PHA",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine AHA-BHA-PHA Peeling Serum.png
262,AHA-BHA-PHA Peeling Serum,Azarine,Kulit Kombinasi,"Bekas jerawat, Kusam, Tekstur kulit tidak rata, Pori besar","AHA, BHA, PHA",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine AHA-BHA-PHA Peeling Serum.png
263,AHA-BHA-PHA Peeling Serum,Azarine,Kulit Sensitif,"Bekas jerawat, Kusam, Tekstur kulit tidak rata, Pori besar","AHA, BHA, PHA",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine AHA-BHA-PHA Peeling Serum.png
264,AHA-BHA-PHA Peeling Serum,Azarine,Kulit Berjerawat,"Bekas jerawat, Kusam, Tekstur kulit tidak rata, Pori besar","AHA, BHA, PHA",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Azarine AHA-BHA-PHA Peeling Serum.png
