No,Nama Produk,Brand,Jenis Kulit,Masalah Kulit,Kandungan Utama,Alcohol-Free,Fragrance-Free,Non-Comedogenic,Oil Control,Hydrating,Brightening,Anti Acne,Soothing,Anti Aging,Cocok,Image
265,15% Vitamin C + Glow Advance Serum,Elsheskin,Kulit Normal,"Kusam, Noda hitam, Warna kulit tidak merata, Kemerahan","15% Ethyl Ascorbic Acid, 3% Alpha Arbutin, Ferulic Acid",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin 15% Vitamin C + Glow Advance Serum.png
266,15% Vitamin C + Glow Advance Serum,Elsheskin,Kulit Kering,"Kusam, Noda hitam, Warna kulit tidak merata, Kemerahan","15% Ethyl Ascorbic Acid, 3% Alpha Arbutin, Ferulic Acid",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin 15% Vitamin C + Glow Advance Serum.png
267,15% Vitamin C + Glow Advance Serum,Elsheskin,Kulit Berminyak,"Kusam, Noda hitam, Warna kulit tidak merata, Kemerahan","15% Ethyl Ascorbic Acid, 3% Alpha Arbutin, Ferulic Acid",1,1,1,0,1,1,0,1,0,NO,C:\project\static\Images\Serum\Elsheskin 15% Vitamin C + Glow Advance Serum.png
268,15% Vitamin C + Glow Advance Serum,Elsheskin,Kulit Kombinasi,"Kusam, Noda hitam, Warna kulit tidak merata, Kemerahan","15% Ethyl Ascorbic Acid, 3% Alpha Arbutin, Ferulic Acid",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin 15% Vitamin C + Glow Advance Serum.png
269,15% Vitamin C + Glow Advance Serum,Elsheskin,Kulit Sensitif,"Kusam, Noda hitam, Warna kulit tidak merata, Kemerahan","15% Ethyl Ascorbic Acid, 3% Alpha Arbutin, Ferulic Acid",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin 15% Vitamin C + Glow Advance Serum.png
270,15% Vitamin C + Glow Advance Serum,Elsheskin,Kulit Berjerawat,"Kusam, Noda hitam, Warna kulit tidak merata, Kemerahan","15% Ethyl Ascorbic Acid, 3% Alpha Arbutin, Ferulic Acid",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\Elsheskin 15% Vitamin C + Glow Advance Serum.png
271,Retinal Advance Serum,Elsheskin,Kulit Normal,"Penuaan dini, Garis halus, Kerutan","0.2% Pure Retinal, 5% Peptide Complex, 7x Ceramide, 1% Alpha Arbutin, 7x Rejuvenating Booster",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinal Advance Serum.png
272,Retinal Advance Serum,Elsheskin,Kulit Kering,"Penuaan dini, Garis halus, Kerutan","0.2% Pure Retinal, 5% Peptide Complex, 7x Ceramide, 1% Alpha Arbutin, 7x Rejuvenating Booster",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinal Advance Serum.png
273,Retinal Advance Serum,Elsheskin,Kulit Berminyak,"Penuaan dini, Garis halus, Kerutan","0.2% Pure Retinal, 5% Peptide Complex, 7x Ceramide, 1% Alpha Arbutin, 7x Rejuvenating Booster",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinal Advance Serum.png
274,Retinal Advance Serum,Elsheskin,Kulit Kombinasi,"Penuaan dini, Garis halus, Kerutan","0.2% Pure Retinal, 5% Peptide Complex, 7x Ceramide, 1% Alpha Arbutin, 7x Rejuvenating Booster",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinal Advance Serum.png
275,Retinal Advance Serum,Elsheskin,Kulit Sensitif,"Penuaan dini, Garis halus, Kerutan","0.2% Pure Retinal, 5% Peptide Complex, 7x Ceramide, 1% Alpha Arbutin, 7x Rejuvenating Booster",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinal Advance Serum.png
276,Retinal Advance Serum,Elsheskin,Kulit Berjerawat,"Penuaan dini, Garis halus, Kerutan","0.2% Pure Retinal, 5% Peptide Complex, 7x Ceramide, 1% Alpha Arbutin, 7x Rejuvenating Booster",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinal Advance Serum.png
277,Radiant Advance Serum,Elsheskin,Kulit Normal,"Hiperpigmentasi, Warna kulit tidak merata","3% Tranexamic Acid, 17X Brightening Booster",1,0,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\Elsheskin Radiant Advance Serum.png
278,Radiant Advance Serum,Elsheskin,Kulit Kering,"Hiperpigmentasi, Warna kulit tidak merata","3% Tranexamic Acid, 17X Brightening Booster",1,0,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\Elsheskin Radiant Advance Serum.png
279,Radiant Advance Serum,Elsheskin,Kulit Berminyak,"Hiperpigmentasi, Warna kulit tidak merata","3% Tranexamic Acid, 17X Brightening Booster",1,0,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\Elsheskin Radiant Advance Serum.png
280,Radiant Advance Serum,Elsheskin,Kulit Kombinasi,"Hiperpigmentasi, Warna kulit tidak merata","3% Tranexamic Acid, 17X Brightening Booster",1,0,1,1,1,1,0,1,1,YES,C:\project\static\Images\Serum\Elsheskin Radiant Advance Serum.png
281,Radiant Advance Serum,Elsheskin,Kulit Sensitif,"Hiperpigmentasi, Warna kulit tidak merata","3% Tranexamic Acid, 17X Brightening Booster",1,0,1,1,1,1,0,1,1,NO,C:\project\static\Images\Serum\Elsheskin Radiant Advance Serum.png
282,Radiant Advance Serum,Elsheskin,Kulit Berjerawat,"Hiperpigmentasi, Warna kulit tidak merata","3% Tranexamic Acid, 17X Brightening Booster",1,0,1,1,1,1,0,1,1,NO,C:\project\static\Images\Serum\Elsheskin Radiant Advance Serum.png
283,Radiant Skin Serum,Elsheskin,Kulit Normal,"Warna kulit tidak merata, Kusam, Noda hitam","Tiny White™, Niacinamide, Grape Seed Extract, Vitamin C, Arbutin",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin Radiant Skin Serum.png
284,Radiant Skin Serum,Elsheskin,Kulit Kering,"Warna kulit tidak merata, Kusam, Noda hitam","Tiny White™, Niacinamide, Grape Seed Extract, Vitamin C, Arbutin",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin Radiant Skin Serum.png
285,Radiant Skin Serum,Elsheskin,Kulit Berminyak,"Warna kulit tidak merata, Kusam, Noda hitam","Tiny White™, Niacinamide, Grape Seed Extract, Vitamin C, Arbutin",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin Radiant Skin Serum.png
286,Radiant Skin Serum,Elsheskin,Kulit Kombinasi,"Warna kulit tidak merata, Kusam, Noda hitam","Tiny White™, Niacinamide, Grape Seed Extract, Vitamin C, Arbutin",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin Radiant Skin Serum.png
287,Radiant Skin Serum,Elsheskin,Kulit Sensitif,"Warna kulit tidak merata, Kusam, Noda hitam","Tiny White™, Niacinamide, Grape Seed Extract, Vitamin C, Arbutin",1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Serum\Elsheskin Radiant Skin Serum.png
288,Radiant Skin Serum,Elsheskin,Kulit Berjerawat,"Warna kulit tidak merata, Kusam, Noda hitam","Tiny White™, Niacinamide, Grape Seed Extract, Vitamin C, Arbutin",1,1,1,1,1,1,0,1,1,NO,C:\project\static\Images\Serum\Elsheskin Radiant Skin Serum.png
289,Daily Boost Antioxidant Serum,Elsheskin,Kulit Normal,"Kering, Kusam, Terpapar polusi, Noda bekas jerawat, Flek hitam","Ferulic Acid, 15% Ethyl Ascorbic Acid, Vitamin E",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Elsheskin Daily Boost Antioxidant Serum.png
290,Daily Boost Antioxidant Serum,Elsheskin,Kulit Kering,"Kering, Kusam, Terpapar polusi, Noda bekas jerawat, Flek hitam","Ferulic Acid, 15% Ethyl Ascorbic Acid, Vitamin E",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Elsheskin Daily Boost Antioxidant Serum.png
291,Daily Boost Antioxidant Serum,Elsheskin,Kulit Berminyak,"Kering, Kusam, Terpapar polusi, Noda bekas jerawat, Flek hitam","Ferulic Acid, 15% Ethyl Ascorbic Acid, Vitamin E",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\Elsheskin Daily Boost Antioxidant Serum.png
292,Daily Boost Antioxidant Serum,Elsheskin,Kulit Kombinasi,"Kering, Kusam, Terpapar polusi, Noda bekas jerawat, Flek hitam","Ferulic Acid, 15% Ethyl Ascorbic Acid, Vitamin E",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Elsheskin Daily Boost Antioxidant Serum.png
293,Daily Boost Antioxidant Serum,Elsheskin,Kulit Sensitif,"Kering, Kusam, Terpapar polusi, Noda bekas jerawat, Flek hitam","Ferulic Acid, 15% Ethyl Ascorbic Acid, Vitamin E",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\Elsheskin Daily Boost Antioxidant Serum.png
294,Daily Boost Antioxidant Serum,Elsheskin,Kulit Berjerawat,"Kering, Kusam, Terpapar polusi, Noda bekas jerawat, Flek hitam","Ferulic Acid, 15% Ethyl Ascorbic Acid, Vitamin E",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\Elsheskin Daily Boost Antioxidant Serum.png
295,Retinol Rejuvenating Night Serum,Elsheskin,Kulit Normal,"Penuaan dini, Garis halus, Jerawat, Bekas jerawat, Komedo, Flek hitam","Micro-Encapsulated Retinol, Multi-Peptide Complex, V/WA™, Hyaluronic, Ceramide, Coenzyme Q10",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinol Rejuvenating Night Serum.png
296,Retinol Rejuvenating Night Serum,Elsheskin,Kulit Kering,"Penuaan dini, Garis halus, Jerawat, Bekas jerawat, Komedo, Flek hitam","Micro-Encapsulated Retinol, Multi-Peptide Complex, V/WA™, Hyaluronic, Ceramide, Coenzyme Q10",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinol Rejuvenating Night Serum.png
297,Retinol Rejuvenating Night Serum,Elsheskin,Kulit Berminyak,"Penuaan dini, Garis halus, Jerawat, Bekas jerawat, Komedo, Flek hitam","Micro-Encapsulated Retinol, Multi-Peptide Complex, V/WA™, Hyaluronic, Ceramide, Coenzyme Q10",1,1,1,0,1,1,1,1,1,NO,C:\project\static\Images\Serum\Elsheskin Retinol Rejuvenating Night Serum.png
298,Retinol Rejuvenating Night Serum,Elsheskin,Kulit Kombinasi,"Penuaan dini, Garis halus, Jerawat, Bekas jerawat, Komedo, Flek hitam","Micro-Encapsulated Retinol, Multi-Peptide Complex, V/WA™, Hyaluronic, Ceramide, Coenzyme Q10",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinol Rejuvenating Night Serum.png
299,Retinol Rejuvenating Night Serum,Elsheskin,Kulit Sensitif,"Penuaan dini, Garis halus, Jerawat, Bekas jerawat, Komedo, Flek hitam","Micro-Encapsulated Retinol, Multi-Peptide Complex, V/WA™, Hyaluronic, Ceramide, Coenzyme Q10",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinol Rejuvenating Night Serum.png
300,Retinol Rejuvenating Night Serum,Elsheskin,Kulit Berjerawat,"Penuaan dini, Garis halus, Jerawat, Bekas jerawat, Komedo, Flek hitam","Micro-Encapsulated Retinol, Multi-Peptide Complex, V/WA™, Hyaluronic, Ceramide, Coenzyme Q10",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Elsheskin Retinol Rejuvenating Night Serum.png
301,Skinsitive DF Ultracalm Face Serum,ERHA,Kulit Normal,"Iritasi ringan, Kemerahan, Kulit gatal, Barrier lemah","STIMU-TEX® AS, 5% Panthenol, Hyaluronic Acid, Vitamin E, Natto Gum, Neem Leaf Extract",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\ERHA Skinsitive DF Ultracalm Face Serum.png
302,Skinsitive DF Ultracalm Face Serum,ERHA,Kulit Kering,"Iritasi ringan, Kemerahan, Kulit gatal, Barrier lemah","STIMU-TEX® AS, 5% Panthenol, Hyaluronic Acid, Vitamin E, Natto Gum, Neem Leaf Extract",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\ERHA Skinsitive DF Ultracalm Face Serum.png
303,Skinsitive DF Ultracalm Face Serum,ERHA,Kulit Sensitif,"Iritasi ringan, Kemerahan, Kulit gatal, Barrier lemah","STIMU-TEX® AS, 5% Panthenol, Hyaluronic Acid, Vitamin E, Natto Gum, Neem Leaf Extract",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\ERHA Skinsitive DF Ultracalm Face Serum.png
304,Skinsitive DF Ultracalm Face Serum,ERHA,Kulit Kombinasi,"Iritasi ringan, Kemerahan, Kulit gatal, Barrier lemah","STIMU-TEX® AS, 5% Panthenol, Hyaluronic Acid, Vitamin E, Natto Gum, Neem Leaf Extract",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\ERHA Skinsitive DF Ultracalm Face Serum.png
305,Skinsitive DF Ultracalm Face Serum,ERHA,Kulit Berminyak,"Iritasi ringan, Kemerahan, Kulit gatal, Barrier lemah","STIMU-TEX® AS, 5% Panthenol, Hyaluronic Acid, Vitamin E, Natto Gum, Neem Leaf Extract",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Serum\ERHA Skinsitive DF Ultracalm Face Serum.png
306,Skinsitive DF Ultracalm Face Serum,ERHA,Kulit Berjerawat,"Iritasi ringan, Kemerahan, Kulit gatal, Barrier lemah","STIMU-TEX® AS, 5% Panthenol, Hyaluronic Acid, Vitamin E, Natto Gum, Neem Leaf Extract",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Serum\ERHA Skinsitive DF Ultracalm Face Serum.png
307,AcneAct Post Acne Spot Serum,ERHA,Kulit Normal,"Bekas jerawat, Noda hitam, Kemerahan, Tekstur kulit kasar","Niacinamide, Tranexamic Acid, PAD, Salicylic Acid, Glycolic Acid, Allantoin, 7 Ekstrak Tanaman",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Post Acne Spot Serum.png
308,AcneAct Post Acne Spot Serum,ERHA,Kulit Kering,"Bekas jerawat, Noda hitam, Kemerahan, Tekstur kulit kasar","Niacinamide, Tranexamic Acid, PAD, Salicylic Acid, Glycolic Acid, Allantoin, 7 Ekstrak Tanaman",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Post Acne Spot Serum.png
309,AcneAct Post Acne Spot Serum,ERHA,Kulit Sensitif,"Bekas jerawat, Noda hitam, Kemerahan, Tekstur kulit kasar","Niacinamide, Tranexamic Acid, PAD, Salicylic Acid, Glycolic Acid, Allantoin, 7 Ekstrak Tanaman",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Post Acne Spot Serum.png
310,AcneAct Post Acne Spot Serum,ERHA,Kulit Kombinasi,"Bekas jerawat, Noda hitam, Kemerahan, Tekstur kulit kasar","Niacinamide, Tranexamic Acid, PAD, Salicylic Acid, Glycolic Acid, Allantoin, 7 Ekstrak Tanaman",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Post Acne Spot Serum.png
311,AcneAct Post Acne Spot Serum,ERHA,Kulit Berminyak,"Bekas jerawat, Noda hitam, Kemerahan, Tekstur kulit kasar","Niacinamide, Tranexamic Acid, PAD, Salicylic Acid, Glycolic Acid, Allantoin, 7 Ekstrak Tanaman",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Post Acne Spot Serum.png
312,AcneAct Post Acne Spot Serum,ERHA,Kulit Berjerawat,"Bekas jerawat, Noda hitam, Kemerahan, Tekstur kulit kasar","Niacinamide, Tranexamic Acid, PAD, Salicylic Acid, Glycolic Acid, Allantoin, 7 Ekstrak Tanaman",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Post Acne Spot Serum.png
313,AcneAct Blemish Soothing Serum,ERHA,Kulit Normal,"Kemerahan, Berjerawat, Barrier lemah","Cica, Prebiotic, Salicylic Acid, 9 Ekstrak Tanaman, D-Panthenol, Biosodium Hyaluronate, Niacinamide, Aloe Vera",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Blemish Soothing Serum.png
314,AcneAct Blemish Soothing Serum,ERHA,Kulit Kering,"Kemerahan, Berjerawat, Barrier lemah","Cica, Prebiotic, Salicylic Acid, 9 Ekstrak Tanaman, D-Panthenol, Biosodium Hyaluronate, Niacinamide, Aloe Vera",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Blemish Soothing Serum.png
315,AcneAct Blemish Soothing Serum,ERHA,Kulit Sensitif,"Kemerahan, Berjerawat, Barrier lemah","Cica, Prebiotic, Salicylic Acid, 9 Ekstrak Tanaman, D-Panthenol, Biosodium Hyaluronate, Niacinamide, Aloe Vera",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Blemish Soothing Serum.png
316,AcneAct Blemish Soothing Serum,ERHA,Kulit Kombinasi,"Kemerahan, Berjerawat, Barrier lemah","Cica, Prebiotic, Salicylic Acid, 9 Ekstrak Tanaman, D-Panthenol, Biosodium Hyaluronate, Niacinamide, Aloe Vera",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Blemish Soothing Serum.png
317,AcneAct Blemish Soothing Serum,ERHA,Kulit Berminyak,"Kemerahan, Berjerawat, Barrier lemah","Cica, Prebiotic, Salicylic Acid, 9 Ekstrak Tanaman, D-Panthenol, Biosodium Hyaluronate, Niacinamide, Aloe Vera",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Blemish Soothing Serum.png
318,AcneAct Blemish Soothing Serum,ERHA,Kulit Berjerawat,"Kemerahan, Berjerawat, Barrier lemah","Cica, Prebiotic, Salicylic Acid, 9 Ekstrak Tanaman, D-Panthenol, Biosodium Hyaluronate, Niacinamide, Aloe Vera",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA AcneAct Blemish Soothing Serum.png
319,Age Corrector Serum,ERHA,Kulit Normal,"Kerutan halus, Garis penuaan, Kusam, Barrier lemah","Peptide Complex, Snail Mucin Filtrate, Soybean Phytoplacenta Extract, Beta White",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\ERHA Age Corrector Serum.png
320,Age Corrector Serum,ERHA,Kulit Kering,"Kerutan halus, Garis penuaan, Kusam, Barrier lemah","Peptide Complex, Snail Mucin Filtrate, Soybean Phytoplacenta Extract, Beta White",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\ERHA Age Corrector Serum.png
321,Age Corrector Serum,ERHA,Kulit Sensitif,"Kerutan halus, Garis penuaan, Kusam, Barrier lemah","Peptide Complex, Snail Mucin Filtrate, Soybean Phytoplacenta Extract, Beta White",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\ERHA Age Corrector Serum.png
322,Age Corrector Serum,ERHA,Kulit Kombinasi,"Kerutan halus, Garis penuaan, Kusam, Barrier lemah","Peptide Complex, Snail Mucin Filtrate, Soybean Phytoplacenta Extract, Beta White",1,1,1,0,1,1,0,1,1,YES,C:\project\static\Images\Serum\ERHA Age Corrector Serum.png
323,Age Corrector Serum,ERHA,Kulit Berminyak,"Kerutan halus, Garis penuaan, Kusam, Barrier lemah","Peptide Complex, Snail Mucin Filtrate, Soybean Phytoplacenta Extract, Beta White",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\ERHA Age Corrector Serum.png
324,Age Corrector Serum,ERHA,Kulit Berjerawat,"Kerutan halus, Garis penuaan, Kusam, Barrier lemah","Peptide Complex, Snail Mucin Filtrate, Soybean Phytoplacenta Extract, Beta White",1,1,1,0,1,1,0,1,1,NO,C:\project\static\Images\Serum\ERHA Age Corrector Serum.png
325,Truwhite Vit C & Peptides Serum,ERHA,Kulit Normal,"Flek hitam, Kusam, Warna kulit tida rata","10% Vitamin C, Peptides, Bisabolol, Salicylic Acid, Hyaluronic Acid, Trehalose, Panthenol, Brightening Amino Acid, White Water Lily Extract",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA Truwhite Vit C & Peptides Brightening Serum.png
326,Truwhite Vit C & Peptides Serum,ERHA,Kulit Kering,"Flek hitam, Kusam, Warna kulit tida rata","10% Vitamin C, Peptides, Bisabolol, Salicylic Acid, Hyaluronic Acid, Trehalose, Panthenol, Brightening Amino Acid, White Water Lily Extract",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA Truwhite Vit C & Peptides Brightening Serum.png
327,Truwhite Vit C & Peptides Serum,ERHA,Kulit Sensitif,"Flek hitam, Kusam, Warna kulit tida rata","10% Vitamin C, Peptides, Bisabolol, Salicylic Acid, Hyaluronic Acid, Trehalose, Panthenol, Brightening Amino Acid, White Water Lily Extract",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA Truwhite Vit C & Peptides Brightening Serum.png
328,Truwhite Vit C & Peptides Serum,ERHA,Kulit Kombinasi,"Flek hitam, Kusam, Warna kulit tida rata","10% Vitamin C, Peptides, Bisabolol, Salicylic Acid, Hyaluronic Acid, Trehalose, Panthenol, Brightening Amino Acid, White Water Lily Extract",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA Truwhite Vit C & Peptides Brightening Serum.png
329,Truwhite Vit C & Peptides Serum,ERHA,Kulit Berminyak,"Flek hitam, Kusam, Warna kulit tida rata","10% Vitamin C, Peptides, Bisabolol, Salicylic Acid, Hyaluronic Acid, Trehalose, Panthenol, Brightening Amino Acid, White Water Lily Extract",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA Truwhite Vit C & Peptides Brightening Serum.png
330,Truwhite Vit C & Peptides Serum,ERHA,Kulit Berjerawat,"Flek hitam, Kusam, Warna kulit tida rata","10% Vitamin C, Peptides, Bisabolol, Salicylic Acid, Hyaluronic Acid, Trehalose, Panthenol, Brightening Amino Acid, White Water Lily Extract",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\ERHA Truwhite Vit C & Peptides Brightening Serum.png
